Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,coordinates,latitude,longitude
1971410,2021-04-07,South Carolina,Rock Hill,4456 Marshall Rd,7,0,View Incident View Source,"34.8522468, -81.0585637",34.852246799999996,-81.0585637
1970937,2021-04-07,Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,View Incident View Source,"43.0894763, -87.9466656",43.0894763,-87.9466656
1973435,2021-04-07,Ohio,Dayton,Hoover Ave and Summit Square,0,4,View Incident View Source,"39.7613206, -84.2839135",39.7613206,-84.2839135
1969899,2021-04-06,District of Columbia,Washington,4100 block of Ames St NE,0,4,View Incident View Source,"38.890882, -76.944559",38.890882,-76.944559
1970245,2021-04-06,Michigan,Detroit,6100 block of Lodewyck St,1,3,View Incident View Source,"42.417922, -82.9255702",42.417922,-82.92557020000001
1970378,2021-04-05,Illinois,Chicago,6800 block of S Justine Ave,0,7,View Incident View Source,"41.7702472, -87.66302569999999",41.7702472,-87.66302569999998
1969065,2021-04-05,Maryland,Baltimore,300 block of N Eutaw St,0,5,View Incident View Source,"39.293015, -76.6214375",39.293015000000004,-76.6214375
1969505,2021-04-04,Louisiana,Monroe,207 Sterlington Rd,0,6,View Incident View Source,"32.5234094, -92.0821675",32.5234094,-92.08216750000001
1968887,2021-04-04,Alabama,Birmingham,3969 14th Ave N,1,5,View Incident View Source,"33.546626, -86.7802428",33.546626,-86.7802428
1969633,2021-04-04,Texas,Beaumont,6035 S M L King Jr Pkwy,0,4,View Incident View Source,"30.02913989999999, -94.0576091",30.02913989999999,-94.0576091
1967914,2021-04-03,North Carolina,Wilmington,718 Kidder St,3,4,View Incident View Source,"34.219461, -77.9377121",34.219460999999995,-77.9377121
1967893,2021-04-03,Alabama,Tuscaloosa,2314 4th St,0,5,View Incident View Source,"33.2112843, -87.568085",33.2112843,-87.568085
1969221,2021-04-03,Texas,Allen,1517 Pine Bluff Dr,6,0,View Incident View Source,"33.0919426, -96.63064",33.0919426,-96.63064
1968553,2021-04-03,Florida,Quincy,2114 Pat Thomas Parkway,0,7,View Incident View Source,"30.5543582, -84.5933232",30.5543582,-84.59332320000001
1966181,2021-03-31,California,Orange,202 West Lincoln Ave,4,2,View Incident View Source,"33.8352138, -117.8537516",33.8352138,-117.85375159999998
1965890,2021-03-31,District of Columbia,Washington,1300 block of Congress St SE,2,3,View Incident View Source,"38.8420935, -76.9881802",38.8420935,-76.9881802
1963556,2021-03-28,Ohio,Cleveland,5100 Pearl Rd,0,7,View Incident View Source,"41.4203283, -81.7269051",41.4203283,-81.7269051
1964085,2021-03-28,Illinois,Chicago,I-57 and W 127th St,0,4,View Incident View Source,"41.6851283, -87.6613746",41.6851283,-87.66137459999999
1963598,2021-03-28,Maryland,Essex,1601 Middleborough Rd,5,1,View Incident View Source,"39.3057076, -76.4416665",39.3057076,-76.4416665
1964030,2021-03-28,Texas,San Antonio,2011 Dollarhide Ave,0,4,View Incident View Source,"29.3661496, -98.4379984",29.366149600000004,-98.43799840000001
1963052,2021-03-27,Illinois,Chicago,500 block of N Leamington Ave,0,4,View Incident View Source,"41.8894537, -87.7544788",41.889453700000004,-87.7544788
1962934,2021-03-27,Mississippi,Yazoo City,Dr Martin Luther King Jr Dr and Shady Dr,0,6,View Incident View Source,"32.8641025, -90.4112479",32.8641025,-90.4112479
1962686,2021-03-27,Illinois,River Grove,Belmont Ave,1,3,View Incident View Source,"41.9374525, -87.8398751",41.9374525,-87.83987509999999
1962562,2021-03-26,Virginia,Virginia Beach,2000 block of Atlantic Ave,0,9,View Incident View Source,"36.84848, -75.97544599999999",36.84848,-75.97544599999998
1831995,2020-10-22,Massachusetts,Boston,Columbia Rd and Stanwood St,0,4,View Incident View Source,"42.3070034, -71.0765217",42.3070034,-71.0765217
1831091,2020-10-22,Maryland,Baltimore,500 block of W Franklin St,0,4,View Incident View Source,"39.2950454, -76.62279149999999",39.2950454,-76.62279149999998
1830875,2020-10-21,New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,View Incident View Source,"40.6578436, -73.9503282",40.6578436,-73.9503282
1830822,2020-10-21,Mississippi,Canton,1427 W Peace St,2,2,View Incident View Source,"32.6069372, -90.06547669999999",32.6069372,-90.06547669999998
1830092,2020-10-20,Texas,Houston,2117 Chenevert St,3,1,View Incident View Source,"29.7439049, -95.3645547",29.7439049,-95.3645547
1829132,2020-10-19,Ohio,Mansfield,136 Sturges Ave,0,5,View Incident View Source,"40.7550142, -82.5242701",40.755014200000005,-82.5242701
1828796,2020-10-19,Louisiana,New Orleans,2599 N Prieur St,1,3,View Incident View Source,"29.9773582, -90.04786000000001",29.9773582,-90.04786000000001
1827437,2020-10-18,Maryland,Annapolis,100 block of Clay St,1,3,View Incident View Source,"38.9798492, -76.49833799999999",38.979849200000004,-76.49833799999998
1828080,2020-10-18,Illinois,Chicago,200 block of N Sacramento Blvd,1,4,View Incident View Source,"41.8841388, -87.7012881",41.884138799999995,-87.7012881
1828019,2020-10-18,Tennessee,Nashville,1100 block of W Grove Ave,0,4,View Incident View Source,"36.13501480000001, -86.78715559999999",36.13501480000001,-86.78715559999998
1826680,2020-10-17,New York,Lockport,43 S Niagara St,1,5,View Incident View Source,"43.1703139, -78.70837",43.1703139,-78.70837
1826613,2020-10-17,South Carolina,Rock Hill,524 N Anderson Rd,0,5,View Incident View Source,"34.9505442, -80.9972727",34.9505442,-80.99727270000001
1826444,2020-10-16,California,San Jose,175 S Capitol Ave,2,4,View Incident View Source,"37.3595993, -121.8337211",37.3595993,-121.83372109999999
1825525,2020-10-16,Florida,Orlando,2000 block of N Forsyth Rd,3,1,View Incident View Source,"28.572415, -81.296269",28.572415000000003,-81.296269
1826655,2020-10-16,Arizona,Mesa,2115 Guadalupe Rd,1,6,View Incident View Source,"33.3626859, -111.8788899",33.3626859,-111.8788899
1826675,2020-10-16,California,San Francisco,200 block of Scherwin St,1,3,View Incident View Source,"37.71075099999999, -122.4114918",37.71075099999999,-122.41149180000001
1824979,2020-10-15,Louisiana,Lafayette,100 block of Laser Ln,2,2,View Incident View Source,"30.2708082, -92.03243289999999",30.2708082,-92.0324329
1825896,2020-10-15,Maryland,Baltimore,2900 block of Westwood Ave,0,7,View Incident View Source,"39.3082826, -76.6662487",39.3082826,-76.66624870000001
1824073,2020-10-14,Pennsylvania,Philadelphia,3900 block of Buist Ave,0,4,View Incident View Source,"39.9248696, -75.2218134",39.9248696,-75.2218134
1821574,2020-10-12,South Carolina,Myrtle Beach,1012 US-501,2,3,View Incident View Source,"33.6968749, -78.8933481",33.696874900000005,-78.8933481
1821496,2020-10-11,Georgia,Atlanta,330 W Peachtree St NW,0,4,View Incident View Source,"33.7635246, -84.38701689999999",33.763524600000004,-84.38701689999998
1820156,2020-10-10,Illinois,Chicago,100 block of S Keeler Ave,1,3,View Incident View Source,"41.87970139999999, -87.7305298",41.87970139999999,-87.7305298
1823101,2020-10-10,South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,View Incident View Source,"33.685299, -79.8225394",33.685299,-79.82253940000001
1819955,2020-10-10,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,View Incident View Source,"38.731854, -90.2571711",38.731854,-90.2571711
1818055,2020-10-08,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,View Incident View Source,"40.0197345, -75.0806597",40.0197345,-75.08065970000001
1816799,2020-10-07,Alaska,Anchorage,200 block of McCarrey St,1,4,View Incident View Source,"61.2227728, -149.7922144",61.2227728,-149.7922144
1817184,2020-10-07,New York,Brooklyn,181 Hegeman Ave,1,3,View Incident View Source,"40.656795, -73.905198",40.656795,-73.905198
1815308,2020-10-05,District of Columbia,Washington,400 block of Orange St SE,1,3,View Incident View Source,"38.8468533, -77.00375989999999",38.8468533,-77.00375989999998
1813872,2020-10-04,Indiana,Indianapolis,5462 Massachusetts Ave,3,4,View Incident View Source,"39.81531469999999, -86.074539",39.81531469999999,-86.074539
1814148,2020-10-04,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5,View Incident View Source,"33.7633398, -84.4391512",33.7633398,-84.4391512
1813306,2020-10-03,Tennessee,Clarksville,100 block of Tiny Town Rd,0,5,View Incident View Source,"36.630545, -87.4330284",36.630545,-87.43302840000001
1813583,2020-10-03,California,Sacramento,Roanoke Ave and Haywood St,1,3,View Incident View Source,"38.6348089, -121.4405959",38.634808899999996,-121.4405959
1812972,2020-10-02,California,Los Angeles,51st St and Hoover St,0,4,View Incident View Source,"33.9964453, -118.287144",33.9964453,-118.287144
1812838,2020-10-02,Washington,Seattle,9700 block of 59th Ave S,0,4,View Incident View Source,"47.5152004, -122.2593323",47.5152004,-122.25933229999998
1812049,2020-10-01,Michigan,Detroit,15018 Houston Whittier St,0,5,View Incident View Source,"42.42055630000001, -82.96708389999999",42.42055630000001,-82.96708389999998
1810696,2020-09-30,North Carolina,Greensboro,700 block of Milton St,0,4,View Incident View Source,"36.0676499, -79.8255839",36.0676499,-79.8255839
1810881,2020-09-30,Florida,Jacksonville,12517 Beach Blvd,0,4,View Incident View Source,"30.2878725, -81.49183909999999",30.2878725,-81.49183909999998
1810358,2020-09-30,Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,View Incident View Source,"43.0815369, -87.96613719999999",43.0815369,-87.96613719999998
1809910,2020-09-29,Pennsylvania,Philadelphia,4500 block of N 19th St,0,5,View Incident View Source,"40.022633, -75.15672400000001",40.022633,-75.15672400000003
1809484,2020-09-29,Ohio,Painesville,100 block of Morse Ave,2,2,View Incident View Source,"41.7235173, -81.25064490000001",41.7235173,-81.25064490000003
1807325,2020-09-28,Michigan,Detroit,6609 Michigan Ave,0,6,View Incident View Source,"42.3309109, -83.1248147",42.3309109,-83.1248147
1806806,2020-09-27,Ohio,Sandusky,Hancock St and Neil St,1,3,View Incident View Source,"41.4489119, -82.70353",41.4489119,-82.70353
1808628,2020-09-27,California,San Bernardino,900 block of N Sierra Way,1,3,View Incident View Source,"34.1161404, -117.2856434",34.1161404,-117.28564340000001
1807096,2020-09-27,Tennessee,Nashville,619 Millwood Dr,0,4,View Incident View Source,"36.1297253, -86.7146289",36.1297253,-86.71462890000001
1807046,2020-09-26,Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,View Incident View Source,"39.961748, -75.22585169999999",39.961748,-75.22585169999998
1806035,2020-09-26,Alabama,Enterprise,507 Glover Ave,1,3,View Incident View Source,"31.3196472, -85.8474439",31.319647200000002,-85.8474439
1806002,2020-09-26,Iowa,Waterloo,501 W 4th St,2,6,View Incident View Source,"42.4925036, -92.34246499999999",42.4925036,-92.342465
1805722,2020-09-26,Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,View Incident View Source,"41.7683184, -87.6834604",41.7683184,-87.6834604
1806368,2020-09-26,Missouri,Saint Louis,4700 block of Vernon Ave,0,5,View Incident View Source,"38.65668, -90.25463599999999",38.65668,-90.254636
1806500,2020-09-25,Pennsylvania,Philadelphia,1300 block of Sanger St,0,4,View Incident View Source,"40.0275258, -75.0800628",40.0275258,-75.08006280000001
1804511,2020-09-23,Georgia,Hampton,1577 Glynn Ct,1,3,View Incident View Source,"33.45023219999999, -84.3403807",33.45023219999999,-84.3403807
1802862,2020-09-23,Minnesota,Minneapolis,200 W Broadway Ave,0,5,View Incident View Source,"44.99932159999999, -93.2805266",44.99932159999999,-93.28052659999999
1800886,2020-09-21,Ohio,Struthers,111 Perry St,1,4,View Incident View Source,"41.0510909, -80.5875645",41.0510909,-80.5875645
1800549,2020-09-20,New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,View Incident View Source,"40.7579224, -73.8626331",40.7579224,-73.86263309999998
1800514,2020-09-20,Connecticut,Stamford,Ursula Pl and Dale St,1,3,View Incident View Source,"41.0515376, -73.5191997",41.051537599999996,-73.5191997
1800026,2020-09-19,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,View Incident View Source,"42.912365, -78.8539656",42.912365,-78.8539656
1799748,2020-09-19,Illinois,Chicago,12200 block of S May St,0,4,View Incident View Source,"41.67208670000001, -87.6505406",41.67208670000001,-87.6505406
1799703,2020-09-19,Illinois,Chicago,6900 block of S Claremont Ave,0,4,View Incident View Source,"41.7683381, -87.6820218",41.7683381,-87.6820218
1800188,2020-09-19,New Jersey,Plainfield,523 W 3rd St,0,4,View Incident View Source,"40.61235560000001, -74.427279",40.61235560000001,-74.427279
1799307,2020-09-19,New York,Rochester,278 Pennsylvania Ave,2,14,View Incident View Source,"43.1666585, -77.58281570000001",43.166658500000004,-77.58281570000003
1800192,2020-09-19,New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,View Incident View Source,"40.9002062, -74.1616323",40.90020620000001,-74.1616323
1800779,2020-09-19,Arkansas,West Memphis,900 block of Winchell St,0,5,View Incident View Source,"35.1349165, -90.1899114",35.134916499999996,-90.1899114
1799160,2020-09-18,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,View Incident View Source,"34.7007729, -92.3420136",34.7007729,-92.34201359999999
1797620,2020-09-16,Pennsylvania,Philadelphia,1800 Wallace St,2,3,View Incident View Source,"39.9657387, -75.16751169999999",39.9657387,-75.16751169999998
1796684,2020-09-15,California,San Jose,600 block of S 8th St,2,4,View Incident View Source,"37.3306146, -121.8763873",37.330614600000004,-121.87638729999999
1796638,2020-09-15,Illinois,Chicago,3500 block of W Lawrence Ave,0,5,View Incident View Source,"41.96854829999999, -87.71615159999999",41.96854829999999,-87.71615159999998
1795391,2020-09-14,Louisiana,Baker,Burgess Dr,0,4,View Incident View Source,"30.6040887, -91.15547190000001",30.6040887,-91.1554719
1794138,2020-09-13,Tennessee,Manchester,I-24 and McMinnville Hwy,3,3,View Incident View Source,"35.4555189, -86.0456233",35.4555189,-86.0456233
1793826,2020-09-13,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,View Incident View Source,"42.91397, -85.569538",42.91397,-85.569538
1793559,2020-09-13,Florida,Tampa,5110 N 40th St,0,4,View Incident View Source,"27.9929664, -82.4144761",27.9929664,-82.41447609999999
1794086,2020-09-13,Illinois,Chicago,6100 block of S Throop St,1,3,View Incident View Source,"41.7832023, -87.6571381",41.7832023,-87.6571381
1793521,2020-09-13,New Jersey,New Brunswick,32 Delafield St,2,7,View Incident View Source,"40.4988749, -74.4560681",40.498874900000004,-74.4560681
1792650,2020-09-12,Illinois,Chicago,100 block of N Pine Ave,2,4,View Incident View Source,"41.88229339999999, -87.7632568",41.88229339999999,-87.7632568
1793680,2020-09-12,North Carolina,Wilson,200 block of Dewey St,0,5,View Incident View Source,"35.72027080000001, -77.9283281",35.72027080000001,-77.9283281
1793771,2020-09-12,Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,View Incident View Source,"39.9886906, -75.1622648",39.9886906,-75.16226479999999
1792624,2020-09-11,Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5,View Incident View Source,"30.0977904, -90.9912562",30.097790399999997,-90.99125620000001
1791482,2020-09-10,Louisiana,New Orleans,4100 block of Rayne Dr,3,2,View Incident View Source,"29.99907129999999, -90.0716704",29.99907129999999,-90.0716704
1788401,2020-09-08,Maryland,Baltimore,2300 block of Greenmount Ave,0,5,View Incident View Source,"39.315428, -76.6097269",39.315428000000004,-76.60972690000001
1788168,2020-09-07,Louisiana,New Orleans,1500 block of Freret St,0,4,View Incident View Source,"29.9437439, -90.08445130000001",29.9437439,-90.0844513
1787655,2020-09-07,New York,Brooklyn,Norstrand Ave and Crown St,0,5,View Incident View Source,"40.666295, -73.9508357",40.666295,-73.95083570000001
1788352,2020-09-07,California,Aguanga,45125 Highway 371,7,0,View Incident View Source,"33.4576443, -116.8585256",33.457644300000005,-116.85852560000001
1787222,2020-09-07,Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,View Incident View Source,"39.8249149, -86.1627769",39.824914899999996,-86.16277690000001
1786855,2020-09-06,Georgia,Sparta,Faye St and Lee St,1,6,View Incident View Source,"33.2866722, -82.9668628",33.2866722,-82.9668628
1786920,2020-09-06,Illinois,Chicago,S Kingston Ave and E 77th St,0,4,View Incident View Source,"41.7553867, -87.5626693",41.7553867,-87.5626693
1787977,2020-09-06,Tennessee,Memphis,6555 Lost Oak Dr,0,4,View Incident View Source,"35.0609974, -89.84415349999999",35.0609974,-89.84415349999998
1786829,2020-09-06,Colorado,Commerce City,6700 block of Birch St,0,4,View Incident View Source,"39.8182481, -104.9363073",39.818248100000005,-104.93630729999998
1787286,2020-09-06,Missouri,Kansas City,3999 Swope Pkwy,0,6,View Incident View Source,"39.0374499, -94.54541669999999",39.0374499,-94.5454167
1786890,2020-09-06,Missouri,Saint Louis,5700 block of Minerva Ave,1,3,View Incident View Source,"38.6672967, -90.2807184",38.6672967,-90.2807184
1787006,2020-09-06,Louisiana,New Iberia,1752 Center St,0,5,View Incident View Source,"29.9874241, -91.8388818",29.987424100000005,-91.8388818
1787387,2020-09-06,Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,View Incident View Source,"39.342021, -76.67814369999999",39.342021,-76.67814369999998
1786488,2020-09-05,Texas,Houston,9940 Fondren Rd,0,4,View Incident View Source,"29.6719924, -95.50956289999999",29.6719924,-95.5095629
1786449,2020-09-05,Maryland,Baltimore,2000 block of W Lexington St,1,3,View Incident View Source,"39.2905124, -76.6488166",39.290512400000004,-76.6488166
1785713,2020-09-05,Florida,Williston,Co Rd 318 and US-27 Alt,0,6,View Incident View Source,"29.3873705, -82.4474255",29.387370500000003,-82.4474255
1786806,2020-09-05,Arkansas,Little Rock,400 President Clinton Ave,0,4,View Incident View Source,"34.7476883, -92.2661552",34.7476883,-92.2661552
1805455,2020-09-03,South Carolina,Anderson,R St and Chase Ave,1,3,View Incident View Source,"34.5094362, -82.6704609",34.5094362,-82.67046090000001
1785358,2020-09-03,Florida,Miami,2000 block of NW 71st St,1,3,View Incident View Source,"25.8394059, -80.2303058",25.8394059,-80.2303058
1784570,2020-09-03,Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,View Incident View Source,"34.5483982, -92.2577917",34.5483982,-92.2577917
1785108,2020-09-03,Pennsylvania,Philadelphia,700 block of E Chelten Ave,0,6,View Incident View Source,"40.0442014, -75.16577889999999",40.0442014,-75.16577889999998
1785593,2020-09-03,Arkansas,Little Rock,19 Nandina Cir,0,4,View Incident View Source,"34.6525531, -92.43103819999999",34.6525531,-92.4310382
1783582,2020-09-02,Pennsylvania,Philadelphia,1800 block of Moore St,2,2,View Incident View Source,"39.9288045, -75.1755257",39.9288045,-75.1755257
1784141,2020-09-02,Georgia,Albany,1400 block of E Residence Ave,1,3,View Incident View Source,"31.582121, -84.1199178",31.582121,-84.1199178
1783928,2020-09-02,California,Oakland,Kerwin Ave and 105th Ave,0,4,View Incident View Source,"37.7298289, -122.183395",37.7298289,-122.18339499999999
1825993,2020-08-31,Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5,View Incident View Source,"40.0002246, -75.1549319",40.0002246,-75.15493190000001
1782962,2020-08-31,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,View Incident View Source,"30.4815262, -84.32098429999999",30.481526199999998,-84.32098429999998
1780301,2020-08-30,Kentucky,Lexington,545 N Upper St,0,7,View Incident View Source,"38.0546981, -84.4887038",38.0546981,-84.4887038
1780199,2020-08-30,Illinois,Zion,2300 block of Joppa Ave,1,3,View Incident View Source,"42.45398369999999, -87.8536135",42.45398369999999,-87.8536135
1780266,2020-08-30,Texas,San Antonio,S Olive St and Aransas Ave,2,2,View Incident View Source,"29.4056121, -98.471772",29.405612100000003,-98.471772
1779981,2020-08-30,New York,Buffalo,500 block of Fillmore Ave,1,4,View Incident View Source,"42.88691499999999, -78.83960499999999",42.88691499999999,-78.83960499999998
1784122,2020-08-30,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,View Incident View Source,"40.0289552, -75.0849661",40.028955200000006,-75.0849661
1779718,2020-08-30,Illinois,Chicago,11601 S Western Ave,1,4,View Incident View Source,"41.6823618, -87.6804183",41.682361799999995,-87.6804183
1780091,2020-08-30,Kentucky,Madisonville,400 block of Elm St,0,5,View Incident View Source,"37.3358373, -87.5047608",37.335837299999994,-87.5047608
1780228,2020-08-29,Nevada,Las Vegas,777 E Twain Ave,2,2,View Incident View Source,"36.1212895, -115.1464637",36.1212895,-115.14646370000001
1778571,2020-08-29,Illinois,Rock Island,1800 2nd Ave,1,5,View Incident View Source,"41.5108857, -90.57435149999999",41.5108857,-90.5743515
1778435,2020-08-28,Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,View Incident View Source,"45.0037234, -93.2993245",45.0037234,-93.2993245
1778542,2020-08-28,Pennsylvania,Chester,2900 block of W 2nd St,1,3,View Incident View Source,"39.8303447, -75.391403",39.830344700000005,-75.391403
1779023,2020-08-28,Texas,Dallas,2600 block of Elm St,1,4,View Incident View Source,"32.7839722, -96.7867186",32.7839722,-96.7867186
1777607,2020-08-27,Oregon,Portland,10500 block of NE Halsey St,1,3,View Incident View Source,"45.5335116, -122.5544984",45.533511600000004,-122.55449840000001
1777180,2020-08-26,Michigan,Pontiac,252 Carriage Circle Dr,3,1,View Incident View Source,"42.63343589999999, -83.2618489",42.63343589999999,-83.2618489
1776905,2020-08-26,South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,View Incident View Source,"32.1862533, -80.7676015",32.1862533,-80.7676015
1777400,2020-08-26,Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,View Incident View Source,"40.0432055, -75.1615399",40.0432055,-75.16153990000001
1776189,2020-08-25,Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,View Incident View Source,"36.8584013, -76.2756764",36.8584013,-76.27567640000001
1775249,2020-08-25,New York,Rochester,70 block of Flower St,0,4,View Incident View Source,"43.1765702, -77.6158233",43.17657020000001,-77.6158233
1774123,2020-08-24,Michigan,Detroit,11938 E McNichols Rd,0,4,View Incident View Source,"42.420763, -83.000073",42.420763,-83.000073
1773194,2020-08-24,California,Sacramento,1200 block of Helena Ave,1,3,View Incident View Source,"38.61633459999999, -121.439189",38.61633459999999,-121.43918899999998
1774138,2020-08-24,Florida,West Palm Beach,1000 block of 18th St,0,4,View Incident View Source,"26.7295163, -80.06119079999999",26.7295163,-80.06119079999998
1773996,2020-08-24,Virginia,Richmond,2300 block of Bethel St,1,4,View Incident View Source,"37.5551184, -77.4185708",37.5551184,-77.4185708
1772623,2020-08-23,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,View Incident View Source,"34.2022899, -92.0326764",34.2022899,-92.03267640000001
1772513,2020-08-23,New York,Brooklyn,2946 W 23rd St,1,3,View Incident View Source,"40.5747445, -73.99039479999999",40.5747445,-73.99039479999998
1772680,2020-08-23,Tennessee,Somerville,1100 block of Brewer Rd,1,4,View Incident View Source,"35.339658, -89.469399",35.339658,-89.469399
1772934,2020-08-23,Colorado,Pueblo,2000 block of Longhorn Point,0,6,View Incident View Source,"38.5355491, -104.6987365",38.535549100000004,-104.6987365
1772438,2020-08-23,Illinois,Champaign,100 block of Kenwood Rd,0,4,View Incident View Source,"40.1153251, -88.28614789999999",40.1153251,-88.28614789999997
1773006,2020-08-23,Illinois,Chicago,6600 S Halsted St,0,4,View Incident View Source,"41.7740541, -87.6450181",41.7740541,-87.6450181
1772764,2020-08-22,Illinois,Rockford,1300 block of 10th St,1,3,View Incident View Source,"42.25418519999999, -89.07529919999999",42.25418519999999,-89.07529919999998
1772174,2020-08-22,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,View Incident View Source,"33.4595147, -86.9471174",33.4595147,-86.94711740000001
1769444,2020-08-19,Pennsylvania,Philadelphia,700 block of S 55th St,0,4,View Incident View Source,"39.9496567, -75.2334349",39.949656700000006,-75.2334349
1769489,2020-08-19,Illinois,Chicago,8500 block of S Parnell Ave,0,6,View Incident View Source,"41.73874300000001, -87.637953",41.73874300000001,-87.637953
1768125,2020-08-18,Pennsylvania,Philadelphia,30th St and Cumberland St,1,4,View Incident View Source,"39.9940342, -75.1810349",39.9940342,-75.1810349
1767851,2020-08-18,New York,Corona (Queens),35-35 21st St,0,4,View Incident View Source,"40.7600591, -73.9354255",40.7600591,-73.9354255
1767747,2020-08-18,Illinois,Rockford,3001 Harney Ct,0,4,View Incident View Source,"42.261314, -89.049683",42.261314,-89.049683
1768683,2020-08-17,Ohio,Cleveland,Dove Ave and E 102nd St,0,5,View Incident View Source,"41.4522938, -81.614053",41.4522938,-81.614053
1766574,2020-08-17,New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,View Incident View Source,"40.6755387, -73.90161189999999",40.675538700000004,-73.90161189999998
1767402,2020-08-17,Texas,Dayton,County Rd 4901,3,2,View Incident View Source,"29.9813698, -94.96637360000001",29.981369800000003,-94.9663736
1765624,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,View Incident View Source,"39.1501497, -84.4903022",39.1501497,-84.4903022
1765636,2020-08-16,Ohio,Cincinnati,70 E McMicken Ave,2,9,View Incident View Source,"39.1152479, -84.5148251",39.1152479,-84.5148251
1765658,2020-08-16,Kentucky,Lexington,1000 block of Newtown Ct,1,3,View Incident View Source,"38.0772806, -84.4938975",38.0772806,-84.4938975
1766423,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,View Incident View Source,"39.1501497, -84.4903022",39.1501497,-84.4903022
1766380,2020-08-16,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,View Incident View Source,"39.7112156, -105.0249939",39.7112156,-105.0249939
1765920,2020-08-16,Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4,View Incident View Source,"35.4061855, -97.55512569999999",35.4061855,-97.5551257
1765336,2020-08-15,Michigan,Belleville,24914 Martinsville Rd,4,0,View Incident View Source,"42.12110010000001, -83.46099989999999",42.12110010000001,-83.46099989999998
1765499,2020-08-15,Pennsylvania,Philadelphia,N 10th St and Brown St,0,5,View Incident View Source,"39.9662262, -75.15352759999999",39.9662262,-75.15352759999998
1765890,2020-08-15,New York,Rochester,501 Thurston Rd,0,5,View Incident View Source,"43.134926, -77.65126699999999",43.134926,-77.65126699999998
1765705,2020-08-15,Connecticut,New Haven,Rosette St and Hurlburt St,1,5,View Incident View Source,"41.2927581, -72.9374273",41.2927581,-72.9374273
1764756,2020-08-15,Alabama,Troy,4100 US-231 S,2,3,View Incident View Source,"31.7617648, -85.89486989999999",31.761764799999998,-85.89486989999997
1764619,2020-08-14,New York,New York (Manhattan),111 Lenox Ave,0,4,View Incident View Source,"40.8017961, -73.95018940000001",40.801796100000004,-73.95018940000001
1762951,2020-08-12,New Jersey,Newark,N 12th St,1,4,View Incident View Source,"40.7652767, -74.19000199999999",40.76527670000001,-74.19000199999998
1762997,2020-08-12,Ohio,Dayton,2049 Catalpa Dr,1,3,View Incident View Source,"39.7853168, -84.225883",39.7853168,-84.225883
1761557,2020-08-11,California,Torrance,22904 Lockness Ave,0,5,View Incident View Source,"33.8172085, -118.3053263",33.8172085,-118.3053263
1759873,2020-08-09,Colorado,Denver,1400 block of W Byers Pl,0,9,View Incident View Source,"39.7119441, -105.0069714",39.7119441,-105.00697140000001
1759779,2020-08-09,Ohio,Toledo,Monroe St and N Detroit Ave,0,6,View Incident View Source,"41.6645981, -83.5703139",41.664598100000006,-83.5703139
1758966,2020-08-09,District of Columbia,Washington,3300 block of Dubois Pl SE,1,21,View Incident View Source,"38.8853324, -76.9594746",38.885332399999996,-76.9594746
1760207,2020-08-09,Mississippi,Jackson,3600 block of Cromwell St,0,4,View Incident View Source,"32.3430386, -90.214854",32.3430386,-90.214854
1760261,2020-08-09,Texas,Houston,9700 Homestead Rd,0,4,View Incident View Source,"29.8521828, -95.2999854",29.852182799999998,-95.29998540000001
