,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,coordinates,latitude,longitude
4942,1362364,"April 02, 2019",Mississippi,Hermanville,13195 MS 18,0,4,View Incident View Source,"31.9619055, -90.83883220000001",31.9619055,-90.83883220000001
4943,1362182,"April 02, 2019",Kentucky,Covington,337 E 13th St,0,5,View Incident View Source,"39.0773641, -84.5018786",39.0773641,-84.5018786
4944,1360333,"March 31, 2019",Georgia,Atlanta,3041 Landrum Dr SW,1,4,View Incident View Source,"33.7079186, -84.4871254",33.7079186,-84.4871254
4945,1359599,"March 31, 2019",South Carolina,North Charleston,1900 block of Jacksonville Rd,0,7,View Incident View Source,"32.8472343, -79.9610807",32.8472343,-79.9610807
4946,1359455,"March 31, 2019",Illinois,Chicago,500 block of N Hamlin Ave,1,4,View Incident View Source,"41.890091, -87.721392",41.890091,-87.721392
4947,1357591,"March 28, 2019",Maryland,Baltimore,6200 block of Boston St,0,4,View Incident View Source,"39.2780308, -76.54157579999999",39.2780308,-76.54157579999999
4948,1355275,"March 25, 2019",Nevada,North Las Vegas,2400 block of W San Miguel St,0,5,View Incident View Source,"36.2358915, -115.1758532",36.2358915,-115.1758532
4949,1353714,"March 24, 2019",California,San Francisco,1300 Fillmore St,1,5,View Incident View Source,"37.7815877, -122.4321369",37.7815877,-122.4321369
4950,1354049,"March 24, 2019",Arizona,Phoenix,2202 W McDowell Rd,0,7,View Incident View Source,"33.466165, -112.1066706",33.466165,-112.1066706
4951,1350494,"March 19, 2019",Arizona,Phoenix,8526 N 27th Ave,2,4,View Incident View Source,"33.561375, -112.1171963",33.561375,-112.1171963
4952,1348844,"March 17, 2019",Georgia,Augusta,900 block of Broad St,0,4,View Incident View Source,"33.4758643, -81.9675384",33.4758643,-81.9675384
4953,1349256,"March 17, 2019",Georgia,Rochelle,Dennis St,1,3,View Incident View Source,"31.9527985, -83.4683149",31.9527985,-83.4683149
4954,1348793,"March 17, 2019",Nevada,Las Vegas,600 E Fremont St,0,4,View Incident View Source,"36.1690762, -115.1389825",36.1690762,-115.1389825
4955,1347974,"March 16, 2019",New Jersey,Camden,619 Ferry Ave,1,3,View Incident View Source,"39.9216792, -75.1172529",39.9216792,-75.1172529
4956,1348291,"March 15, 2019",Alabama,Mobile,515 Dauphin Island Pkwy,2,4,View Incident View Source,"30.6720433, -88.08677490000001",30.6720433,-88.08677490000001
4957,1347894,"March 14, 2019",Montana,Missoula,5145 Airway Blvd,1,3,View Incident View Source,"46.9214175, -114.0720695",46.9214175,-114.0720695
4958,1344488,"March 11, 2019",New Jersey,Paterson,291 12th Ave,0,4,View Incident View Source,"40.9205806, -74.1520489",40.9205806,-74.1520489
4959,1343330,"March 10, 2019",Louisiana,Shreveport,2700 block of San Jacinto Ave,0,4,View Incident View Source,"32.4867168, -93.7931052",32.4867168,-93.7931052
4960,1343274,"March 10, 2019",Colorado,Denver,15th St and Market St,1,4,View Incident View Source,"39.7489461, -104.9994939",39.7489461,-104.9994939
4961,1338860,"March 03, 2019",California,Oakland,316 14th St,0,4,View Incident View Source,"37.8033163, -122.2678922",37.8033163,-122.2678922
4962,1338765,"March 03, 2019",Illinois,Chicago,2900 block of E 79th St,0,6,View Incident View Source,"41.75204180000001, -87.5538227",41.75204180000001,-87.5538227
4963,1338790,"March 02, 2019",Arkansas,Pine Bluff,723 East 25th Ave,1,4,View Incident View Source,"34.20485499999999, -91.9939452",34.20485499999999,-91.9939452
4964,1337498,"February 28, 2019",California,Oakland,9755 Edes Ave,1,3,View Incident View Source,"37.7363711, -122.1841664",37.7363711,-122.1841664
4965,1333480,"February 22, 2019",Alabama,Birmingham,1100 block of Carnation Dr,2,2,View Incident View Source,"33.610606, -86.6971622",33.610606,-86.6971622
4966,1331974,"February 21, 2019",Maryland,Baltimore,500 block of Bloom St,1,4,View Incident View Source,"39.30838019999999, -76.6365167",39.30838019999999,-76.6365167
4967,1332507,"February 21, 2019",Kentucky,Elizabethtown,600 N Miles St,2,2,View Incident View Source,"37.7026692, -85.85724019999999",37.7026692,-85.85724019999999
4968,1332429,"February 21, 2019",Texas,Houston,12800 block of Eastbrook Dr,2,2,View Incident View Source,"29.791969, -95.2116207",29.791969,-95.2116207
4969,1332181,"February 20, 2019",Tennessee,Covington,529 N College St,0,4,View Incident View Source,"35.5710678, -89.6484222",35.5710678,-89.6484222
4970,1329144,"February 17, 2019",Texas,Henderson,504 S Van Buren St,2,2,View Incident View Source,"32.1494334, -94.8018118",32.1494334,-94.8018118
4971,1328792,"February 17, 2019",Indiana,Evansville,664 E Illinois St,0,5,View Incident View Source,"37.979329, -87.554693",37.979329,-87.554693
4972,1329075,"February 17, 2019",Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,View Incident View Source,"29.9545703, -90.0746022",29.9545703,-90.0746022
4973,1328562,"February 16, 2019",Mississippi,Clinton,1214 Foxhill Dr,5,0,View Incident View Source,"32.3524829, -90.3194259",32.3524829,-90.3194259
4974,1327321,"February 15, 2019",Illinois,Aurora,641 Archer Ave,6,6,View Incident View Source,"41.7563683, -88.33273679999999",41.7563683,-88.33273679999999
4975,1324279,"February 11, 2019",Texas,Livingston,3628 FM 3126,5,0,View Incident View Source,"30.7249679, -95.05633530000001",30.7249679,-95.05633530000001
4976,1323448,"February 09, 2019",Virginia,Petersburg,109 Perry St,0,4,View Incident View Source,"37.2247565, -77.4082937",37.2247565,-77.4082937
4977,1321021,"February 06, 2019",New York,Brooklyn,1778 Fulton St,1,3,View Incident View Source,"40.6790711, -73.9283701",40.6790711,-73.9283701
4978,1321093,"February 05, 2019",Texas,San Antonio,538 Hot Wells Blvd,2,2,View Incident View Source,"29.3680822, -98.45904139999999",29.3680822,-98.45904139999999
4979,1319333,"February 04, 2019",District of Columbia,Washington,2341 Pennsylvania Ave SE,0,5,View Incident View Source,"38.8736444, -76.9717545",38.8736444,-76.9717545
4980,1319325,"February 04, 2019",Louisiana,Baton Rouge,4000 block of Topeka St,0,4,View Incident View Source,"30.4856355, -91.161113",30.4856355,-91.161113
4981,1318391,"February 03, 2019",Illinois,Chicago,938 E 75th St,2,5,View Incident View Source,"41.7588199, -87.60131830000002",41.7588199,-87.60131830000002
4982,1320286,"February 03, 2019",California,Palm Springs,E Sunny Dunes Rd and El Placer Rd,4,0,View Incident View Source,"33.8122657, -116.5062457",33.8122657,-116.5062457
4983,1318187,"February 01, 2019",California,San Diego,6800 block of Springfield St,0,4,View Incident View Source,"32.7286166, -117.0522107",32.7286166,-117.0522107
4984,1314289,"January 28, 2019",Texas,Houston,7815 Harding St,2,5,View Incident View Source,"29.7093948, -95.2818521",29.7093948,-95.2818521
4985,1314253,"January 27, 2019",Alabama,Birmingham,Avenue O and Warrior Rd,0,5,View Incident View Source,"33.4932873, -86.8917312",33.4932873,-86.8917312
4986,1312391,"January 26, 2019",Georgia,Albany,300 block of W Roosevelt,0,4,View Incident View Source,"31.5814139, -84.1548631",31.5814139,-84.1548631
4987,1312284,"January 26, 2019",Louisiana,Gonzales,42350 Church Point Rd,5,0,View Incident View Source,"30.2405149, -90.89293579999999",30.2405149,-90.89293579999999
4988,1312463,"January 26, 2019",Indiana,Indianapolis,2957 N Sherman Dr,0,5,View Incident View Source,"39.8102345, -86.1023371",39.8102345,-86.1023371
4989,1313291,"January 26, 2019",New Jersey,Newark,612 Bergen St,1,3,View Incident View Source,"40.7230982, -74.199241",40.7230982,-74.199241
4990,1310775,"January 24, 2019",Pennsylvania,State College,1450 S Atherton St,4,1,View Incident View Source,"40.7843394, -77.83994430000001",40.7843394,-77.83994430000001
4991,1310397,"January 24, 2019",Georgia,Rockmart,319 Williamson St,4,1,View Incident View Source,"33.998184, -85.05966910000001",33.998184,-85.05966910000001
4992,1309114,"January 23, 2019",Florida,Sebring,1901 US 27 S,5,0,View Incident View Source,"27.4705304, -81.4584039",27.4705304,-81.4584039
4993,1306920,"January 20, 2019",Florida,Miami,26133 SW 139th Ave,0,4,View Incident View Source,"25.6073273, -80.4186589",25.6073273,-80.4186589
4994,1305563,"January 19, 2019",Pennsylvania,Lebanon,1140 Church St,0,4,View Incident View Source,"40.343537, -76.4315529",40.343537,-76.4315529
4995,1305679,"January 19, 2019",South Carolina,Gaffney,1435 Wilcox Ave,1,4,View Incident View Source,"35.1106846, -81.6040629",35.1106846,-81.6040629
4996,1305516,"January 19, 2019",Illinois,Chicago,4400 block of W Madison St,0,4,View Incident View Source,"41.881017, -87.73576399999999",41.881017,-87.73576399999999
4997,1305538,"January 19, 2019",Florida,Jacksonville,11445 Brian Lakes Drive,3,2,View Incident View Source,"30.2693846, -81.8562012",30.2693846,-81.8562012
4998,1305294,"January 19, 2019",Texas,Houston,7041 Sherman St,3,2,View Incident View Source,"29.7372539, -95.299408",29.7372539,-95.299408
4999,1303486,"January 17, 2019",Kentucky,Owensboro,940 Audubon Ave,3,1,View Incident View Source,"37.765196, -87.12742279999999",37.765196,-87.12742279999999
5000,1302060,"January 16, 2019",Florida,Jacksonville,Emerson St and Spring Park Rd,1,5,View Incident View Source,"30.2911022, -81.6257966",30.2911022,-81.6257966
5001,1303303,"January 16, 2019",California,Palmdale,Ranch Center Dr and 40th St W,3,1,View Incident View Source,"34.5833789, -118.2022388",34.5833789,-118.2022388
5002,1301778,"January 15, 2019",Arkansas,Little Rock,5420 Baseline Rd,1,4,View Incident View Source,"34.6693174, -92.3386118",34.6693174,-92.3386118
5003,1299680,"January 13, 2019",Arizona,Phoenix,2445 E Van Buren St,1,5,View Incident View Source,"33.4510169, -112.0280608",33.4510169,-112.0280608
5004,1295294,"January 06, 2019",New Mexico,Roswell,1300 block of W College Blvd,0,4,View Incident View Source,"33.4084747, -104.539651",33.4084747,-104.539651
5005,1292684,"January 04, 2019",Virginia,Hurt,3197 Shula Dr,3,2,View Incident View Source,"37.0559889, -79.33295199999999",37.0559889,-79.33295199999999
5006,1293054,"January 04, 2019",California,Torrance,22501 Hawthorne Blvd,3,4,View Incident View Source,"33.8239827, -118.3523128",33.8239827,-118.3523128
5007,1292941,"January 03, 2019",Arizona,Yuma,3800 block of E County 18½ St,1,3,View Incident View Source,"32.6926512, -114.6276916",32.6926512,-114.6276916
5008,1291779,"January 02, 2019",Arkansas,Jonesboro,3516 Galaxy St,1,3,View Incident View Source,"35.8222345, -90.6585807",35.8222345,-90.6585807
5009,1289877,"January 01, 2019",South Carolina,Columbia,1709 Decker Blvd,0,5,View Incident View Source,"34.0437454, -80.941347",34.0437454,-80.941347
5010,1289618,"January 01, 2019",Florida,Tallahassee,2020 W Pensacola St,0,5,View Incident View Source,"30.4421089, -84.31853869999999",30.4421089,-84.31853869999999
5011,1289686,"December 31, 2018",Ohio,Cleveland,4462 Denison Ave,3,2,View Incident View Source,"41.4535107, -81.7169169",41.4535107,-81.7169169
5012,1288376,"December 29, 2018",Ohio,Lima,904 S Main St,1,3,View Incident View Source,"40.7261678, -84.105203",40.7261678,-84.105203
5013,1287286,"December 28, 2018",Missouri,Saint Charles,150 Whetstone Dr,4,1,View Incident View Source,"38.7811442, -90.5635721",38.7811442,-90.5635721
5014,1284586,"December 24, 2018",Louisiana,Lutcher,2176 Main St,2,2,View Incident View Source,"30.039314, -90.701865",30.039314,-90.701865
5015,1283229,"December 23, 2018",Missouri,Springfield,1042 W College St,1,6,View Incident View Source,"37.2080649, -93.3050007",37.2080649,-93.3050007
5016,1282704,"December 22, 2018",Nevada,Las Vegas,3528 S Maryland Pkwy,0,4,View Incident View Source,"36.1241882, -115.1351839",36.1241882,-115.1351839
5017,1279617,"December 18, 2018",Maryland,Baltimore,3942 Park Heights Ave,0,5,View Incident View Source,"39.3342369, -76.6627714",39.3342369,-76.6627714
5018,1277327,"December 15, 2018",Florida,Miami,239 NW 16th St,0,5,View Incident View Source,"25.7905967, -80.1995148",25.7905967,-80.1995148
5019,1277411,"December 14, 2018",Colorado,Colorado Springs,700 block of Geiger Ct,1,3,View Incident View Source,"38.8431241, -104.7341625",38.8431241,-104.7341625
5020,1276091,"December 13, 2018",Pennsylvania,Philadelphia,4505 N Broad St,0,4,View Incident View Source,"40.0216253, -75.1481877",40.0216253,-75.1481877
5021,1276298,"December 11, 2018",Louisiana,Natchitoches,Caspari St and University Pkwy,1,3,View Incident View Source,"31.7529646, -93.09486629999999",31.7529646,-93.09486629999999
5022,1272855,"December 09, 2018",Wisconsin,Madison,3554 E Washington Ave,0,4,View Incident View Source,"43.115784, -89.32712409999999",43.115784,-89.32712409999999
5023,1273161,"December 08, 2018",California,Inglewood,801 S Inglewood Ave,0,5,View Incident View Source,"33.95342360000001, -118.3617976",33.95342360000001,-118.3617976
5024,1272106,"December 08, 2018",New York,Corona (Queens),89-25 130th St,0,5,View Incident View Source,"40.6991544, -73.820632",40.6991544,-73.820632
5025,1267682,"December 01, 2018",Florida,Miami,NW Fifth Ave and NW Eighth St,0,5,View Incident View Source,"25.7815988, -80.20302099999999",25.7815988,-80.20302099999999
5026,1266937,"November 26, 2018",Tennessee,Powell,Tammy Dr,0,4,View Incident View Source,"36.052255, -84.0061599",36.052255,-84.0061599
5027,1262814,"November 25, 2018",Alabama,Demopolis,Floyd St and Field St,2,2,View Incident View Source,"32.5063831, -87.8236929",32.5063831,-87.8236929
5028,1263332,"November 25, 2018",California,Oakland,1000 block of 24th St,0,4,View Incident View Source,"37.8165528, -122.2803282",37.8165528,-122.2803282
5029,1263086,"November 25, 2018",Texas,Houston,4500 block of Yale St,1,3,View Incident View Source,"29.8307438, -95.4009639",29.8307438,-95.4009639
5030,1262013,"November 23, 2018",Florida,Miami,5801 NW 27th Ave,2,5,View Incident View Source,"25.8278675, -80.24064840000001",25.8278675,-80.24064840000001
5031,1261351,"November 22, 2018",Indiana,Fort Wayne,6100 block of Downingtown Dr,3,2,View Incident View Source,"41.0290288, -85.1276714",41.0290288,-85.1276714
5032,1260525,"November 21, 2018",Missouri,Saint Louis,4200 block of Shreve Ave,0,4,View Incident View Source,"38.6791297, -90.2415994",38.6791297,-90.2415994
5033,1258777,"November 19, 2018",Colorado,Denver,1200 21st Street,1,4,View Incident View Source,"39.7532337, -104.9906398",39.7532337,-104.9906398
5034,1258804,"November 19, 2018",Pennsylvania,Philadelphia,5100 block of Malcolm St,4,0,View Incident View Source,"39.9476905, -75.2253042",39.9476905,-75.2253042
5035,1258009,"November 18, 2018",California,Los Angeles (Watts),95th St and Defiance Ave,1,4,View Incident View Source,"33.950688, -118.2453023",33.950688,-118.2453023
5036,1257508,"November 16, 2018",Arkansas,Little Rock,4405 W 14th St,3,1,View Incident View Source,"34.7385732, -92.3230674",34.7385732,-92.3230674
5037,1256435,"November 14, 2018",Louisiana,Baton Rouge,4896 Gus Young Ave,3,1,View Incident View Source,"30.4618915, -91.1414867",30.4618915,-91.1414867
5038,1254225,"November 13, 2018",New Mexico,Gallup,CR 1 and Defiance Draw Rd,4,1,View Incident View Source,"35.4896623, -108.8972011",35.4896623,-108.8972011
5039,1254084,"November 12, 2018",North Carolina,Dunn,4640 Woods Crossroads Rd,3,1,View Incident View Source,"35.3068227, -78.5215742",35.3068227,-78.5215742
5040,1253361,"November 11, 2018",Arizona,Globe,598 N Broad St,3,1,View Incident View Source,"33.3999315, -110.7896004",33.3999315,-110.7896004
5041,1249561,"November 07, 2018",California,Thousand Oaks,99 Rolling Oaks Dr,13,2,View Incident View Source,"34.1766157, -118.8748493",34.1766157,-118.8748493
5042,1246727,"November 03, 2018",New York,Watertown,136 Franklin St,0,5,View Incident View Source,"43.9737217, -75.9093278",43.9737217,-75.9093278
5043,1247019,"November 02, 2018",California,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4,View Incident View Source,"33.8603282, -118.1760556",33.8603282,-118.1760556
5044,1246489,"November 02, 2018",Florida,Tallahassee,1950 Thomasville Rd,3,4,View Incident View Source,"30.4672124, -84.2689477",30.4672124,-84.2689477
5045,1245703,"November 01, 2018",Minnesota,Minneapolis,3400 block of Girard Ave N,0,5,View Incident View Source,"45.0169129, -93.2966148",45.0169129,-93.2966148
5046,1245274,"November 01, 2018",Missouri,Springfield,906 E Locust St,3,2,View Incident View Source,"37.2271747, -93.28034950000001",37.2271747,-93.28034950000001
5047,1244754,"October 31, 2018",Michigan,Detroit,19000 block of Langholm St,1,3,View Incident View Source,"42.4342723, -83.0111876",42.4342723,-83.0111876
5048,1246059,"October 30, 2018",California,Vallejo,Woodrow Ave and Reis Ave,2,3,View Incident View Source,"38.093305, -122.2320412",38.093305,-122.2320412
5049,1244424,"October 30, 2018",California,Los Angeles,65th Place and Vermont Avenue,0,5,View Incident View Source,"33.9798513, -118.2918762",33.9798513,-118.2918762
5050,1243331,"October 29, 2018",California,Riverside,3252 Mission Inn Ave,0,7,View Incident View Source,"33.98023, -117.3691",33.98023,-117.3691
5051,1243010,"October 28, 2018",Arkansas,El Dorado,2 Whites Quarters,2,2,View Incident View Source,"33.202455, -92.64999739999999",33.202455,-92.64999739999999
5052,1242807,"October 27, 2018",Tennessee,Memphis,4275 Lady Slipper Ln,0,5,View Incident View Source,"35.0319052, -89.8502269",35.0319052,-89.8502269
5053,1241819,"October 27, 2018",Pennsylvania,Pittsburgh,5898 Wilkins Ave,11,7,View Incident View Source,"40.4434749, -79.9209317",40.4434749,-79.9209317
5054,1242443,"October 26, 2018",New Jersey,Jersey City,77 Brinkerhoff St,1,3,View Incident View Source,"40.71906600000001, -74.07385599999999",40.71906600000001,-74.07385599999999
5055,1240751,"October 24, 2018",Illinois,Chicago,6200 block of S King Dr,0,5,View Incident View Source,"41.78198020000001, -87.6158672",41.78198020000001,-87.6158672
5056,1238603,"October 22, 2018",Illinois,Chicago,9231 S Cottage Grove Av,0,6,View Incident View Source,"41.7265408, -87.604096",41.7265408,-87.604096
5057,1237930,"October 21, 2018",Florida,Jacksonville,900 block of A Philip Randolph Blvd,1,5,View Incident View Source,"30.3331416, -81.64274309999999",30.3331416,-81.64274309999999
5058,1238052,"October 21, 2018",Washington,Lakewood,8722 S Tacoma Way,1,3,View Incident View Source,"47.1784703, -122.4852914",47.1784703,-122.4852914
5059,1234087,"October 16, 2018",Georgia,Atlanta,Broad St,0,4,View Incident View Source,"33.7555529, -84.3896134",33.7555529,-84.3896134
5060,1233663,"October 15, 2018",Tennessee,Columbia,1075 Carters Creek Pike,5,0,View Incident View Source,"35.7282479, -87.013122",35.7282479,-87.013122
5061,1232554,"October 14, 2018",Texas,Fort Worth,5310 E Rosedale St,0,4,View Incident View Source,"32.7304501, -97.2416714",32.7304501,-97.2416714
5062,1233563,"October 14, 2018",Nevada,Las Vegas,2815 W Lake Mead Blvd,3,1,View Incident View Source,"36.196548, -115.1780313",36.196548,-115.1780313
5063,1233068,"October 14, 2018",California,Palo Alto (East Palo Alto),2500 block of Pulgas Ave,2,2,View Incident View Source,"37.4733125, -122.1315534",37.4733125,-122.1315534
5064,1232288,"October 13, 2018",Texas,Taft,511 Wilburn St,4,1,View Incident View Source,"27.9748727, -97.4079206",27.9748727,-97.4079206
5065,1232018,"October 13, 2018",Missouri,Saint Louis,400 block of Midlothian Road,0,4,View Incident View Source,"38.7558458, -90.2036416",38.7558458,-90.2036416
5066,1232044,"October 12, 2018",South Carolina,Spartanburg,1620 John B White Sr Blvd,0,6,View Incident View Source,"34.923608, -81.9791766",34.923608,-81.9791766
5067,1231385,"October 12, 2018",Nevada,Las Vegas,6500 block of W Charleston Blvd,0,4,View Incident View Source,"36.1605856, -115.2396751",36.1605856,-115.2396751
5068,1229738,"October 08, 2018",Alabama,Birmingham,Joppa Ave,0,4,View Incident View Source,"33.5459787, -86.72300969999999",33.5459787,-86.72300969999999
